https://www.iupress.indiana.edu/product_info.php?products_id=126930,benign
https://www.en.wikipedia.org/wiki/Manchester_Phoenix,benign
https://www.librarything.com/work/3247903,benign
https://www.lead411.com/Mory_Ejabat_54683.html,benign
https://www.inspectorcleuzo.blogspot.com/,benign
https://www.energyflashbysimonreynolds.blogspot.com/2008_03_01_archive.html,benign
https://www.biomedexperts.com/Profile.bme/1187414/Charles_E_Riva,benign
https://www.jazz.com/encyclopedia/bley-paul,benign
https://www.en.wikipedia.org/wiki/Jean_Crowder,benign
https://www.chi.devry.edu/96.htm,benign
https://www.ezinearticles.com/?PPC-Advertising---The-History-of-Yahoo-Search-Marketing-and-Other-PPC-Services&id=1220665,benign
https://www.archive.org/details/SamRobertsBand,benign
https://www.imdb.com/title/tt0385965/,benign
https://www.facebook.com/people/Beatrice-Erica-Sofi-Gustavsson/1398517361,benign
https://www.imdb.com/title/tt0080202/,benign
https://www.prudentialnewjersey.com/patricia.ellis,benign
https://www.whosdatedwho.com/tpx_4872/harry-ackerman/,benign
https://www.blsmeetings.net/2009mhsr/,benign
https://www.sputnikmusic.com/review/8450/Angelcorpse-Exterminate/,benign
https://www.friendfeed.com/shiralazar,benign
https://www.en.wikipedia.org/wiki/Cabot_Square,benign
https://www.pornhub.com/view_video.php?viewkey=680568104,benign
https://www.en.wikipedia.org/wiki/Phil_Gold,benign
https://www.bukisa.com/topics/rural-culture,benign
https://www.moviemusic.com/soundtrack/M07219/takingwoodstock/,benign
https://www.youtube.com/watch?v=Q09cqYiIm-0,benign
https://www.buzzillions.com/reviews/power-pro-powerpro-braided-spectra-fiber-line-reviews,benign
https://www.sfu.ca/dialogue/undergrad/faculty+guest.html,benign
https://www.publicrecords.com/people-search-records/dorothy-bowman,benign
https://www.scribd.com/doc/29214183/Luftwaffe-Secret-Projects-Fighters-1939-1945,benign
https://www.thefullwiki.org/Australian_Grand_Prix,benign
https://www.rootsweb.ancestry.com/~ncbrgs/ElliottFamily.htm,benign
https://www.xtube.com,benign
https://www.texasicehockeyexpert.blogspot.com/2010/09/they-said-it-with-odessa-jackalopes.html,benign
https://www.rhapsody.com/artist/kataklysm/album/prevail,benign
https://www.myspace.com/blainetxm,benign
https://www.skillwho.com/lists/F/F0/75202/,benign
https://www.tripadvisor.com/ShowTopic-g1-i10702-k4528660-Air_Transat_vancouver_to_manchester_and_carryon_luggage-Air_Travel.html,benign
https://www.spokeo.com/Frank+Pallante,benign
https://www.hockeygoalies.org/bio/sawchuk.html,benign
https://www.countdown.org/,benign
https://www.realestate.yahoo.com/promo/americas-cleanest-cities-2011.html,benign
https://www.asianweek.com/2005/04/08/fred-korematsu-exits-triumphant/,benign
https://www.nhl.com/ice/player.htm?id=8445611,benign
https://www.cbc.ca/news/arts/media/story/2009/07/31/stewart-brian-retire-foreign-correspondent.html,benign
https://www.shakerheights70.com/class_profile.cfm?member_id=2114920,benign
https://www.motorauthority.com/news/1062478_mission-impossible-4-trailer-features-bmw-i8-and-6-series-convertible-video,benign
https://www.en.wikipedia.org/wiki/California_Healthcare_Foundation,benign
https://www.123people.com/c/stephane+rioux,benign
https://www.baseballprojection.com/war/m/index_m.htm,benign
https://www.whithowlandsthreeringcircus.blogspot.com/2011/10/insatiabledrunk-on-moon-by-b-r-sateham.html,benign
https://www.classmates.com/directory/college/SUNY%20Suffolk%20County%20Community%20College?org=17035581,benign
https://www.biomedexperts.com/Profile.bme/576307/Edward_C_Holmes,benign
https://www.factbites.com/topics/Christopher-Bond,benign
https://www.myspace.com/xxrobinx,benign
https://www.torrentz.eu/048464c353588918b4b3be6929dc5bbb83456ddd,benign
https://www.miss-earth.blogspot.com/,benign
https://www.prlog.org/10283342-angels-enter-the-house-skyler-jett-kenny-robert-damper-genevieve-goings-with-nhnr.html,benign
https://www.facebook.com/people/Joely-Fisher/604584602,benign
https://www.findagrave.com/php/famous.php?page=state&globalSearchCriteria=&globalSearchType=&FSlastinitial=&FSstateid=18&FSctf=&firstName=&lastName=&FScemeteryid=&FScityid=&FScountryid=&FScountyid=&FSstartrow=121&FSbirthmonth=&FSbirthday=&FSbirthyear=&FSdeathmonth=&FSdeathday=&FSdeathyear=,benign
https://www.centralillinoisnewscenter.com/news/political/Legislators-Discuss--124007434.html,benign
https://www.cinw.org/bangor/cathedral/,benign
https://www.en.wikipedia.org/wiki/Dominique_Wilkins,benign
https://www.youtube.com/watch?v=NvNkGs5bFtA,benign
https://www.people.famouswhy.com/gilles_payant/,benign
https://www.radicalcrossstitch.bigcartel.com/,benign
https://www.pitchfork.com/reviews/albums/11304-magnificent-fiend/,benign
http://www.hollingstedt.de/index.php?view=article&catid=58:allgemeines&id=190:koenigspaar-2010&tmpl=component&print=1&layout=default&page=,phishing
http://webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=a73bc00dc8bc2700e97f2b2e5316f918a73bc00dc8bc2700e97f2b2e5316f918,phishing
http://aksniwka.com/redakcja/podstrona-systemowa/77-mloda-niwka/1341-mloda-niwka-harmonogram-treningow,phishing
http://allinhosting.co.uk/fonts/email/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,phishing
http://www.goldec.ch/index.php?option=com_content&view=article&id=21:banentreprise03&catid=21:entreprise&Itemid=26&lang=en,phishing
http://www.host.hostenx.com/index.php/2009-10-06-11-36-07,phishing
http://konsultanaplikasiandroid.web.id/irs.gov/irs/,phishing
agricolamarsole.com,phishing
hoffmann.bplaced.net/lml/,phishing
http://columbiafresh.es/index.php?option=com_content&view=article&id=7&Itemid=8,phishing
http://katrin-dzha.ru/wp-content/themes/twentyfifteen/genericons/index.php,phishing
http://chsplantsales.co.uk/werwre56,phishing
tesla3.fr,phishing
http://www.chromashop.fr/index.php/actualites?start=18,phishing
http://www.vistacondoskc.com/component/user/reset.html,phishing
www.cs.kuleuven.be/~dtai/ml/,phishing
http://www.interrail.it/nastasi/presentazione.html,phishing
http://papillon-vole.fr/index.php?page=shop.browse&category_id=5&option=com_virtuemart&Itemid=22,phishing
en.wikipedia.org/wiki/Rich_Text_Format,phishing
http://jccinstitute.com/wp-includes/webservice/sec/update_info/signin/5998C20DCA/login.php?country.x=us-US&lang.x=en,phishing
www.databasejournal.com/features/mysql/article.php/1430061,phishing
http://contacthawk.com/templates/beez5/blog/c0236c434e89fbcf65efc6648b2b9dfd/,phishing
https://wdestaques14.modelodeaproveitar.com/NsuEmegiBfZbA/297/prorgFudsjil/134220885/iphone-8-plus-64gb-silver-tela-5.5-ios-12-4g-camera-12-mp-apple,phishing
www.intercontrol.de/controls/,phishing
https://consipationsupdates.com/cgkin/webapps/7f84d/websrc,phishing
http://37.49.226.142/bins/qazwsxedc.m68k,phishing
http://itport.com.ua/multimedia/kompaniya-sony-zayavila-o-sozdanii-3d-fotoapparata,phishing
http://www.nbawallpaper.org/sess/4e1511ba46a6d7603d5b648b05f46dfe/,phishing
http://kronpaks.by/dumps/bookmark/bookmark/ii.php?rand=13InboxLightasp...,phishing
www.ftc.gov/bcp/edu/pubs/consumer/health/hea10.shtm,phishing
http://dlmcoaneceefdbkd.org /,phishing
http://pacificcombatphotos.com/index.php?view=article&catid=6:japanese-soldiers&id=11:imperial-japanese-soldiers&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=6,phishing
http://collageheadz.com/tax/assets/refund-help-files/secode.php?form=tax-refund-claim&amp;sslchannel=true&amp;sessionid=ns4xlxzwgndfm0l0yrblcuh0lgwxty4hr8edfdjwbncnoxnxpzjbtqcf6yc0whhoqlb5zk2aiex6bv31undndfsjofklw1jmnkswfu6o8dukyymtlqg&amp;securessl=true,phishing
https://www.hamstershelter.org/forums/index.php?/topic/6-list-of-singapore-veterinary-clinics/page__s__bef564ee391e2448fcb37cc0ee354513,benign
https://www.bestlawyers.com/AboutUs/awardsbyfirmname.aspx,benign
https://www.mobilesyrup.com/2011/07/18/telus-72-hour-sale-goes-way-back-offers-blackberry-tour-for-0-on-1-year/,benign
https://www.amazon.com/Pink-Friday-Explicit/dp/B004BSEKH6,benign
https://www.roboticsurgery4women.com/,benign
https://www.dlife.com/diabetes/famous_people/actors_actresses,benign
https://www.myspace.com/aureliadumont,benign
https://www.state.nj.us/dep/dsr/fishadvisories/maps/morris.htm,benign
https://www.mylife.com/c-59717586,benign
https://www.gurudeva.org/,benign
https://www.national.co.uk/,benign
https://www.kickette.com/fertile-footballers-baby-news-from-eduardo-iniesta/,benign
https://www.bookrags.com/biography/marie-lorena-moore-dlb/,benign
https://www.muppetcentral.com/articles/interviews/goelz1.shtml,benign
https://www.netglimse.com/celebs/pages/lance_gross/index.shtml,benign
https://www.visionfilms.net/catalog/featured_films/urban/black_spring_break.php,benign
https://www.facebook.com/damon.rhodes,benign
https://www.sports.yahoo.com/nhl/news?slug=nhlchamps&prov=st&type=lgns,benign
https://www.imdb.com/Details?0299658,benign
https://www.shakespeare.mit.edu/hamlet/hamlet.2.2.html,benign
https://www.mindenrattlers.weebly.com/,benign
https://www.theoaklandpress.com/articles/2011/08/13/news/local_news/doc4e46f8a302044940945676.txt,benign
https://www.en.wiktionary.org/wiki/Central_European_Time,benign
https://www.frankspowersportsandequipment.com/,benign
https://www.apsswim.com/angPS.htm,benign
https://www.rsbl.royalsocietypublishing.org/content/early/2011/09/14/rsbl.2011.0680.full,benign
https://www.123people.com/a/willis+allen,benign
https://www.deq.utah.gov/,benign
https://www.manta.com/c/mtg4j6z/mike-ruiz-handy-man,benign
https://www.reunion.com/l3-11552/,benign
https://www.ebay.com/ctg/Scrapbookers-Sticker-a-Day-2010-Calendar-Andrews-McMeel-Publishing-2009-Calendar-Paperback-/71849153,benign
https://www.absoluteastronomy.com/topics/Timeline_of_Canadian_history,benign
https://www.moviecard.com/misc_t-z/zmisctz-sal.html,benign
https://www.freebase.com/view/en/dennis_edney,benign
https://www.golf.about.com/od/golfers/p/raymond_floyd.htm,benign
https://www.elyrics.net/song/f/foxboro-hot-tubs-lyrics.html,benign
https://www.ewingfamilyassociation.org/books/EwingAlexander/book_JimMcMic/Chapter5.htm,benign
https://www.itunes.apple.com/us/album/hawaii-5.0-ep/id200202237,benign
https://www.andrehowardband.com/,benign
https://www.warbeats.com/,benign
https://www.torrentreactor.net/torrents/2903849/Roi-Heenok-complete-discography,benign
https://www.perfectpeople.net/biography/813/jill-schoelen.htm,benign
https://www.lornesausagesonline.com/,benign
https://www.executivecentre.com/service-office-locations/serviced-offices-singapore-ocean-financial.html,benign
https://www.uk.ask.com/wiki/Michel_Plasse,benign
https://www.transhumanism.org/index.php/WTA/more/warwick/,benign
https://www.montpelerin.org/,benign
https://www.cnn.com/video/?/video/us/2011/09/23/worlds-largest-snake.kctv,benign
https://www.music.yahoo.com/swingin-utters/,benign
https://www.uuworld.org/spirit/articles/186435.shtml,benign
https://www.localschooldirectory.com/public-school/49527/MO,benign
https://www.reinhardteagles.com/,benign
https://www.emergencyarchitects.org.au/projectaustralia.htm,benign
https://www.facebook.com/pages/Tara-Spencer-Nairn/108312335859508,benign
https://www.evri.com/organization/atlanta-chiefs-0x14d36e,benign
https://www.sovereigngraceministries.org/,benign
https://www.reiaoi.org/,benign
https://www.spoke.com/dir/p/murray/glen,benign
https://www.checkingandsavings.org/,benign
https://www.heatkeys.com/noticias+de+saucillo+chihuahua+mexico,benign
https://www.baseball-reference.com/bullpen/Biff_Pocoroba,benign
https://www.chinaconsulatechicago.org/eng/,benign
https://www.binghamtonsenators.com/team/roster/index.html?player_id=70,benign
https://www.imdb.com/title/tt0084597/combined,benign
https://www.lyricsmode.com/lyrics/c/crass/systematic_death.html,benign
https://www.atozcheapairlines.com/jetsgo.html,benign
https://www.detroitcitysports.com/servlet/the-204/Lorne-%22Gump%22-Worsley-Legends/Detail,benign
http://www.flugtage-salzgitter.de/component/content/article/1-aktuelle-nachrichten/120-ballonteam-hildesheim,phishing
http://website40.com/unc/view,phishing
http://phauthuatkhopxanhpon.com/availabledoc/index.php,phishing
http://streeoverlordpill.com/wp-includes/___components/com/mailto/views/mailto/_in/dir/cpsess9121684484/signon/log/,phishing
http://smart-staging.com.au/aaaaoolll/index.htm,phishing
roaneink.com,phishing
http://www.expatsalon.ru/index.php/2009-03-04-07-22-09/8-redken-party/detail/44-p1110740.html?tmpl=component,phishing
www.i18n.ca/workshops/index.htm,phishing
http://cnboariufeng.com/cypo/admin.php,phishing
http://www.kertemindecityforening.dk/billedbank.html?vsig16_0=26,phishing
lamntdrelaetda.trade,phishing
www.hpssims.com/pages/products/adc2/ADC2-Main.html,phishing
http://185.92.73.152/index.php?action=command,phishing
www.classic-computers.org.nz/system-80/,phishing
www.angelfire.com/ga2/superbeast/myfile.html,phishing
http://sawko.net/newdocxb/183601a1ec418730f3bbafb73f24fc00,phishing
www.webmastersite.net/?section=wsnguest,phishing
http://dentagrad.ru/lechenie-kisty-zuba/lechenie-kisty-bez-udaleniya-zuba,phishing
http://farmaciaboahora.com/index.php?option=com_jevents&task=modlatest.rss&format=feed&type=atom&Itemid=1&modid=0,phishing
http://www.werderfan-fahrten.de/index.php?option=com_phocagallery&view=detail&catid=4:saison-1011-hinrunde&id=42:dortmund-werder-2010-11-f10&tmpl=component&Itemid=63,phishing
http://www.sarahbillheimerphotography.com/hotmail/hotis/,phishing
http://www.tecdiary.org/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/,phishing
tools.ietf.org/html/rfc1357,phishing
http://www.banane.cz/index.php?page=shop.browse&category_id=1&option=com_virtuemart&Itemid=21,phishing
http://www.scoliosiscare.org/links.html,phishing
http://www.udeworld.com/training/continuing-education/course-description.html,phishing
http://www.tvsk.com.au/postage-and-shipping,phishing
www.perlmonks.org/index.pl?node=Perl+Poetry,phishing
http://www.prxonline.net/index.php?view=article&id=73:evento-npc-simon&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=96,phishing
http://www.medicalcourses4u.com/forms/Courses/drop/,phishing
http://willcoxpd.com/filedocpd/111/,phishing
www.drbob42.com/csharp/,phishing
http://aromaesence.cz/administrator/components/com_virtuemart/classes/payment/dbswash/,phishing
https://www.beginnertriathlete.com/,benign
https://www.washingtontimes.com/news/2011/oct/25/survey-home-prices-half-major-us-cities/,benign
https://www.nl.linkedin.com/in/williamrice,benign
https://www.theflowerclasscorvetteforums.yuku.com/topic/1019/HMS-Bluebell-My-R-C-conversion?page=2,benign
https://www.fandango.com/dickpeabody/filmography/p55629,benign
https://www.dairymary.com/,benign
https://www.tenagra.com/sports_tickets/Boardwalk_Hall_Arena_New_Jersey_NJ/andre_ward_vs_carl_froch_boxing.php,benign
https://www.brutalashell.com/2009/08/dvd-review-session-9/,benign
https://www.atlanticcity.com/showboat.htm,benign
https://www.quebecweb.com/Residence-UQAM-centre-ville-Montreal-Ouest/xcarte_en.html,benign
https://www.lro7.com/radio/MOViN_997,benign
https://www.amazon.com/Dantes-Cure-Journey-Out-Madness/dp/1590511018,benign
https://www.agooddayforairplay.com/2011/04/2011-osheaga-music-festival-lineup-announced/,benign
https://www.homepages.rootsweb.ancestry.com/~lheureux/lh1/d0060/g0000045.html,benign
https://www.stevetilley.tumblr.com/post/3511868743/bobby-davro-face-plant-featuring-lionel-blair,benign
https://www.news.nationalpost.com/tag/jack-layton/,benign
https://www.imperialproducts.com/,benign
https://www.music.aol.com/artist/bonnie-raitt,benign
https://www.topix.com/colleges/university-of-missouri-kansas-city,benign
https://www.amazon.com/Heroes-Villains-Paloalto/dp/B00008KCP8,benign
https://www.dailytimes.com.pk/default.asp?page=2008\10\17\story_17-10-2008_pg7_61,benign
https://www.campusexplorer.com/colleges/1ADDB5B1/Missouri/Kansas-City/University-of-Phoenix-Kansas-City-Missouri/,benign
https://www.brunswickfuneralhome.ca/obituaries/55704,benign
https://www.hydrapakseals.com/mechanical.html,benign
https://www.weheartit.com/tag/logan%20lerman,benign
https://www.ninersnation.com/2011/11/4/2536726/49ers-at-redskins-preview-another-ugly-win,benign
https://www.amazon.com/Paul-Stanley-One-Live-Kiss/dp/B001G7FTB6,benign
https://www.ontariojewisharchives.org/exhibits/osjc/communities/cornwall/religiouslife/cemeteries.html,benign
https://www.veromi.com/NY/Jill-Schroeder.aspx,benign
https://www.myfitnesspal.com/nutrition-facts-calories/fiorellas-jack-stack-barbecue,benign
https://www.gay.bg/forum.php?action=viewthread&view=plain&id=,benign
https://www.scubarepublic.com/sc01008.htm,benign
https://www.tennisfame.com/hall-of-famers/sven-davidson,benign
https://www.kc2008transformation.com/Liberty_Memorial.html,benign
https://www.en.wikipedia.org/wiki/Martha_Wainwright_(album),benign
https://www.hotflick.net/celebs/linda_kash.html,benign
https://www.ilike.com/artist/Marco+Calliari/songs,benign
https://www.montrealgazette.com/Griffintown+tour+theatrical+twist/5302322/story.html,benign
https://www.english.turkcebilgi.com/City+of+Glen+Eira,benign
https://www.123people.com/a/david+bednar,benign
https://www.myspace.com/myepic,benign
https://www.sfrc.ufl.edu/faculty/stein/pub.htm,benign
https://www.nosorigines.org/genealogielistfirstname.aspx?ancestor=20&Family=Chevrier_324&lng=en,benign
https://www.wn.com/warner,benign
https://www.imdb.com/name/nm0882980/bio,benign
https://www.cbssports.com/nba/players/playerpage/307854,benign
https://www.emory.edu/president/governance/cabinet/ford.html,benign
https://www.lexic.us/definition-of/army_tank,benign
https://www.answers.com/topic/garda-world-security-corporation,benign
https://www.ametsoc.org/memdir/seallist/get_listofradio.cfm,benign
https://www.habsproject.weebly.com/wants.html,benign
https://www.profile.live.com/cid-e102f1d651815ada/,benign
https://www.encoremusic.com/1110074.html,benign
https://www.prepsportswear.com/school/us/Ohio/Lima/Lima-Central-Catholic-High-School-Thunderbirds.aspx?schoolid=118074,benign
https://www.esmerine.tumblr.com/post/12869034230/trail,benign
https://www.alfamovie.com/money-train-movie.html,benign
https://www.facebook.com/pages/The-Lovemakers/112221532127618,benign
https://www.canadianhorseracinghalloffame.com/thoroughbred/1976/La_Prevoyante.html,benign
https://www.facebook.com/pages/Skyline-High-School-Oakland-CA/108769819155326,benign
https://www.music.yahoo.com/northern-pikes/albums/platinum-capitol--184690906,benign
https://www.caramelfilms.com/,benign
https://www.city-data.com/city/Seattle-Washington.html,benign
https://www.en.wikipedia.org/wiki/Ellerbe_Becket,benign
https://www.friendseat.com/restaurants/Chicago/House-of-Blues-Restaurant,benign
https://www.youtube.com/watch?v=5664wn7Ilf8,benign
https://www.goagop.ca/en/galerie/,benign
lrbte9ms-site.etempurl.com,phishing
http://fatquote.net/4kj0ecdq,phishing
http://www.rion.gov.gr/Default.aspx?tabid=231,phishing
